Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","7","Angola","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","257","S","Standardized data"
"FBS","Food Balances (2010-)","7","Angola","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","318","S","Standardized data"
"FBS","Food Balances (2010-)","7","Angola","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","376","S","Standardized data"
"FBS","Food Balances (2010-)","7","Angola","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","327","S","Standardized data"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","272","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","257","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","318","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","376","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","327","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","9.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","8.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","10.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","12.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","10.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","33","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","30","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","36","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","41","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","34","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","3.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","3.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","3.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","3.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","2.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","1.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","2.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","7","Angola","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","2.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5511","Production","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5511","Production","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5511","Production","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5511","Production","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5611","Import Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2734","Poultry Meat","2015","2015","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2734","Poultry Meat","2016","2016","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2734","Poultry Meat","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5072","Stock Variation","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5911","Export Quantity","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5911","Export Quantity","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5911","Export Quantity","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5911","Export Quantity","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2734","Poultry Meat","2015","2015","1000 tonnes","6","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2734","Poultry Meat","2016","2016","1000 tonnes","6","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2734","Poultry Meat","2017","2017","1000 tonnes","6","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","6","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5301","Domestic supply quantity","2734","Poultry Meat","2019","2019","1000 tonnes","7","S","Standardized data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5154","Other uses (non-food)","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5154","Other uses (non-food)","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5154","Other uses (non-food)","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5154","Other uses (non-food)","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5171","Tourist consumption","2734","Poultry Meat","2019","2019","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","56.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","56.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","57.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","57.77","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","61.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","242","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","243","Fc","Calculated data"
"FBS","Food Balances (2010-)","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","247","Fc","Calculated data"
